variable,year,season,season_label,metric,raster_path,observation_count,confidence_level,mean_valid_observations_per_aoi_pixel,mean_pixel_observation_coverage_percent,mean,median,min,max,std,p05,p25,p75,p95,valid_pixel_count,valid_aoi_pixel_count,total_aoi_pixel_count,total_pixel_count,coverage_inside_aoi_percent,coverage_percent
pet,2023,june,Early Growing Season,median,data/processed/composites/pet_2023_june_median.tif,22,higher,12.181807518005371,55.37185287475586,183.94761657714844,173.83331298828125,71.13020324707031,503.3423767089844,54.91729736328125,115.9640121459961,142.8238525390625,212.77703857421875,292.486572265625,34751,34751,34751,94839,100.0,100.0
pet,2023,june,Early Growing Season,min,data/processed/composites/pet_2023_june_min.tif,22,higher,12.181807518005371,55.37185287475586,46.58002471923828,37.212257385253906,0.0,219.19175720214844,31.211519241333008,15.755623817443848,28.41188621520996,53.38011169433594,123.27741241455078,34751,34751,34751,94839,100.0,100.0
pet,2023,june,Early Growing Season,max,data/processed/composites/pet_2023_june_max.tif,22,higher,12.181807518005371,55.37185287475586,391.37091064453125,373.4541320800781,160.7100067138672,1141.7747802734375,75.17365264892578,292.50982666015625,346.6379699707031,436.953125,534.5509033203125,34751,34751,34751,94839,100.0,100.0
pet,2023,june,Early Growing Season,std,data/processed/composites/pet_2023_june_std.tif,22,higher,12.181807518005371,55.37185287475586,108.08039093017578,104.91664123535156,22.223054885864258,295.04730224609375,23.844459533691406,69.98841857910156,95.84951782226562,120.74295806884766,150.89486694335938,34751,34751,34751,94839,100.0,100.0
pet,2023,june,Early Growing Season,valid_count,data/processed/composites/pet_2023_june_valid_count.tif,22,higher,12.181807518005371,55.37185287475586,12.181807518005371,13.0,4.0,18.0,2.7377450466156006,6.0,11.0,14.0,16.0,34751,34751,34751,94839,100.0,100.0
pet,2023,june,Early Growing Season,observation_coverage,data/processed/composites/pet_2023_june_observation_coverage.tif,22,higher,12.181807518005371,55.37185287475586,55.37185287475586,59.09090805053711,18.18181800842285,81.81818389892578,12.444293975830078,27.272727966308594,50.0,63.6363639831543,72.7272720336914,34751,34751,34751,94839,100.0,100.0
pet,2024,june,Early Growing Season,mean,data/processed/composites/pet_2024_june_mean.tif,2,low,1.1191332340240479,55.956661224365234,245.3762664794922,229.73269653320312,0.0,578.5612182617188,96.16168975830078,106.01827239990234,175.14309692382812,315.8362731933594,410.95428466796875,34510,34510,34751,94839,99.30649477712872,99.30649477712872
pet,2024,june,Early Growing Season,median,data/processed/composites/pet_2024_june_median.tif,2,low,1.1191332340240479,55.956661224365234,245.3762664794922,229.73269653320312,0.0,578.5612182617188,96.16168975830078,106.01827239990234,175.14309692382812,315.8362731933594,410.95428466796875,34510,34510,34751,94839,99.30649477712872,99.30649477712872
pet,2024,june,Early Growing Season,min,data/processed/composites/pet_2024_june_min.tif,2,low,1.1191332340240479,55.956661224365234,241.60067749023438,225.5943603515625,0.0,573.4253540039062,96.16899108886719,101.22782135009766,171.869384765625,312.16607666015625,407.72894287109375,34510,34510,34751,94839,99.30649477712872,99.30649477712872
pet,2024,june,Early Growing Season,max,data/processed/composites/pet_2024_june_max.tif,2,low,1.1191332340240479,55.956661224365234,249.15184020996094,233.00184631347656,0.0,721.002685546875,98.4759750366211,106.6833267211914,177.70419311523438,322.28033447265625,415.9144287109375,34510,34510,34751,94839,99.30649477712872,99.30649477712872
pet,2024,june,Early Growing Season,std,data/processed/composites/pet_2024_june_std.tif,2,low,1.1191332340240479,55.956661224365234,3.77557373046875,0.0,0.0,247.6109161376953,15.030839920043945,0.0,0.0,0.0,26.295848846435547,34510,34510,34751,94839,99.30649477712872,99.30649477712872
pet,2024,june,Early Growing Season,valid_count,data/processed/composites/pet_2024_june_valid_count.tif,2,low,1.1191332340240479,55.956661224365234,1.1191332340240479,1.0,0.0,2.0,0.34468916058540344,1.0,1.0,1.0,2.0,34751,34751,34751,94839,100.0,100.0
pet,2024,june,Early Growing Season,observation_coverage,data/processed/composites/pet_2024_june_observation_coverage.tif,2,low,1.1191332340240479,55.956661224365234,55.956661224365234,50.0,0.0,100.0,17.234460830688477,50.0,50.0,50.0,100.0,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,mean,data/processed/composites/pet_2025_june_mean.tif,6,medium,4.623349189758301,77.0558090209961,262.706298828125,255.65951538085938,131.3506622314453,394.1092529296875,47.497249603271484,196.3295135498047,224.0343780517578,298.8795166015625,346.1029052734375,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,median,data/processed/composites/pet_2025_june_median.tif,6,medium,4.623349189758301,77.0558090209961,285.2904357910156,280.3759765625,119.1734619140625,447.3587646484375,55.604820251464844,201.08816528320312,240.60470581054688,329.2025146484375,377.69970703125,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,min,data/processed/composites/pet_2025_june_min.tif,6,medium,4.623349189758301,77.0558090209961,84.99718475341797,83.26239776611328,6.433969974517822,204.75546264648438,24.69755744934082,51.57759094238281,62.20454406738281,106.64763641357422,124.66018676757812,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,max,data/processed/composites/pet_2025_june_max.tif,6,medium,4.623349189758301,77.0558090209961,384.7062683105469,369.0647277832031,190.8022918701172,633.8220825195312,66.42140197753906,297.36456298828125,336.05462646484375,428.94207763671875,509.1892395019531,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,std,data/processed/composites/pet_2025_june_std.tif,6,medium,4.623349189758301,77.0558090209961,108.51933288574219,105.6361312866211,50.55789566040039,170.18724060058594,16.996353149414062,84.57423400878906,95.85749816894531,120.58855438232422,139.3160400390625,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,valid_count,data/processed/composites/pet_2025_june_valid_count.tif,6,medium,4.623349189758301,77.0558090209961,4.623349189758301,5.0,3.0,6.0,0.8342370986938477,3.0,4.0,5.0,6.0,34751,34751,34751,94839,100.0,100.0
pet,2025,june,Early Growing Season,observation_coverage,data/processed/composites/pet_2025_june_observation_coverage.tif,6,medium,4.623349189758301,77.0558090209961,77.0558090209961,83.33332824707031,50.0,100.0,13.903949737548828,50.0,66.66667175292969,83.33332824707031,100.0,34751,34751,34751,94839,100.0,100.0
wue,2019,june,Early Growing Season,mean,data/processed/composites/wue_2019_june_mean.tif,14,medium,5.633478164672852,40.23912811279297,1.8616336584091187,1.8026435375213623,0.0,8.0227632522583,1.4120889902114868,0.0,0.5176849365234375,3.108107328414917,4.048493385314941,32617,32617,34751,94839,93.85916952030158,93.85916952030158
wue,2019,june,Early Growing Season,median,data/processed/composites/wue_2019_june_median.tif,14,medium,5.633478164672852,40.23912811279297,1.4399750232696533,1.281347393989563,0.0,8.0227632522583,1.3298412561416626,0.0,0.0,2.526414394378662,3.630574941635132,32617,32617,34751,94839,93.85916952030158,93.85916952030158
wue,2019,june,Early Growing Season,min,data/processed/composites/wue_2019_june_min.tif,14,medium,5.633478164672852,40.23912811279297,0.05953327938914299,0.0,0.0,6.04552698135376,0.33998361229896545,0.0,0.0,0.0,0.0,32617,32617,34751,94839,93.85916952030158,93.85916952030158
wue,2019,june,Early Growing Season,max,data/processed/composites/wue_2019_june_max.tif,14,medium,5.633478164672852,40.23912811279297,5.629618167877197,4.5177812576293945,0.0,10.0,4.170201778411865,0.0,1.6343073844909668,10.0,10.0,32617,32617,34751,94839,93.85916952030158,93.85916952030158
wue,2019,june,Early Growing Season,std,data/processed/composites/wue_2019_june_std.tif,14,medium,5.633478164672852,40.23912811279297,1.8238214254379272,1.6844359636306763,0.0,4.386592864990234,1.2483830451965332,0.0,0.657206654548645,3.0106546878814697,3.422274112701416,32617,32617,34751,94839,93.85916952030158,93.85916952030158
wue,2019,june,Early Growing Season,valid_count,data/processed/composites/wue_2019_june_valid_count.tif,14,medium,5.633478164672852,40.23912811279297,5.633478164672852,6.0,0.0,11.0,2.65985107421875,0.0,4.0,8.0,10.0,34751,34751,34751,94839,100.0,100.0
wue,2019,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2019_june_observation_coverage.tif,14,medium,5.633478164672852,40.23912811279297,40.23912811279297,42.85714340209961,0.0,78.57142639160156,18.998933792114258,0.0,28.571430206298828,57.142860412597656,71.42857360839844,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,mean,data/processed/composites/wue_2020_june_mean.tif,15,higher,6.018100261688232,40.120670318603516,1.0216833353042603,0.5755314230918884,0.0,8.98976993560791,1.1878875494003296,0.0,0.15330861508846283,1.4604283571243286,3.5910205841064453,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,median,data/processed/composites/wue_2020_june_median.tif,15,higher,6.018100261688232,40.120670318603516,0.39598119258880615,0.0,0.0,10.0,0.8958486914634705,0.0,0.0,0.40190938115119934,2.0830483436584473,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,min,data/processed/composites/wue_2020_june_min.tif,15,higher,6.018100261688232,40.120670318603516,0.02992848865687847,0.0,0.0,7.97953987121582,0.2690528333187103,0.0,0.0,0.0,0.0,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,max,data/processed/composites/wue_2020_june_max.tif,15,higher,6.018100261688232,40.120670318603516,3.5175766944885254,2.20807147026062,0.0,10.0,3.5511035919189453,0.0,0.7368017435073853,5.174076080322266,10.0,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,std,data/processed/composites/wue_2020_june_std.tif,15,higher,6.018100261688232,40.120670318603516,1.3442966938018799,0.8370862007141113,0.0,5.0,1.3805543184280396,0.0,0.2805470824241638,1.943992257118225,4.170312881469727,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,valid_count,data/processed/composites/wue_2020_june_valid_count.tif,15,higher,6.018100261688232,40.120670318603516,6.018100261688232,6.0,1.0,10.0,1.5651158094406128,3.0,5.0,7.0,8.0,34751,34751,34751,94839,100.0,100.0
wue,2020,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2020_june_observation_coverage.tif,15,higher,6.018100261688232,40.120670318603516,40.120670318603516,40.0,6.6666669845581055,66.66667175292969,10.43410587310791,20.0,33.333335876464844,46.66666793823242,53.333335876464844,34751,34751,34751,94839,100.0,100.0
wue,2021,june,Early Growing Season,mean,data/processed/composites/wue_2021_june_mean.tif,14,medium,8.00733757019043,57.195274353027344,1.0027047395706177,0.9056307077407837,0.0,5.870830535888672,0.8406388759613037,0.0,0.3438633382320404,1.4210401773452759,2.591966390609741,34065,34065,34751,94839,98.02595608759461,98.02595608759461
wue,2021,june,Early Growing Season,median,data/processed/composites/wue_2021_june_median.tif,14,medium,8.00733757019043,57.195274353027344,0.6131248474121094,0.1549833118915558,0.0,6.602975845336914,0.8149427771568298,0.0,0.0,1.1345257759094238,2.1298515796661377,34065,34065,34751,94839,98.02595608759461,98.02595608759461
wue,2021,june,Early Growing Season,min,data/processed/composites/wue_2021_june_min.tif,14,medium,8.00733757019043,57.195274353027344,0.002736422698944807,0.0,0.0,2.822028160095215,0.0730643942952156,0.0,0.0,0.0,0.0,34065,34065,34751,94839,98.02595608759461,98.02595608759461
wue,2021,june,Early Growing Season,max,data/processed/composites/wue_2021_june_max.tif,14,medium,8.00733757019043,57.195274353027344,3.316094160079956,2.81316876411438,0.0,10.0,2.65567946434021,0.0,1.4923841953277588,4.5098490715026855,10.0,34065,34065,34751,94839,98.02595608759461,98.02595608759461
wue,2021,june,Early Growing Season,std,data/processed/composites/wue_2021_june_std.tif,14,medium,8.00733757019043,57.195274353027344,1.1464450359344482,1.0151385068893433,0.0,4.714045524597168,0.8807699084281921,0.0,0.5565493702888489,1.5391143560409546,3.0090160369873047,34065,34065,34751,94839,98.02595608759461,98.02595608759461
wue,2021,june,Early Growing Season,valid_count,data/processed/composites/wue_2021_june_valid_count.tif,14,medium,8.00733757019043,57.195274353027344,8.00733757019043,9.0,0.0,12.0,2.55910587310791,3.0,6.0,10.0,11.0,34751,34751,34751,94839,100.0,100.0
wue,2021,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2021_june_observation_coverage.tif,14,medium,8.00733757019043,57.195274353027344,57.195274353027344,64.28571319580078,0.0,85.71428680419922,18.279329299926758,21.428571701049805,42.85714340209961,71.42857360839844,78.57142639160156,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,mean,data/processed/composites/wue_2022_june_mean.tif,22,higher,12.954418182373047,58.88372039794922,1.9017058610916138,1.740538239479065,0.0,6.9834794998168945,1.018921136856079,0.5214548110961914,1.1677401065826416,2.4601738452911377,3.8378071784973145,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,median,data/processed/composites/wue_2022_june_median.tif,22,higher,12.954418182373047,58.88372039794922,1.615634799003601,1.5696351528167725,0.0,6.890130519866943,1.1299320459365845,0.0,0.8345618844032288,2.1615946292877197,3.7454144954681396,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,min,data/processed/composites/wue_2022_june_min.tif,22,higher,12.954418182373047,58.88372039794922,0.06209031119942665,0.0,0.0,5.128907203674316,0.25323328375816345,0.0,0.0,0.0,0.5760592222213745,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,max,data/processed/composites/wue_2022_june_max.tif,22,higher,12.954418182373047,58.88372039794922,5.584501266479492,4.66148567199707,0.0,10.0,2.8686108589172363,2.0743958950042725,3.1701951026916504,8.314083099365234,10.0,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,std,data/processed/composites/wue_2022_june_std.tif,22,higher,12.954418182373047,58.88372039794922,1.6615797281265259,1.415391206741333,0.0,3.9902100563049316,0.8256963491439819,0.6519485712051392,0.9889811277389526,2.331681251525879,3.2300868034362793,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,valid_count,data/processed/composites/wue_2022_june_valid_count.tif,22,higher,12.954418182373047,58.88372039794922,12.954418182373047,13.0,3.0,16.0,1.6336315870285034,10.0,12.0,14.0,15.0,34751,34751,34751,94839,100.0,100.0
wue,2022,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2022_june_observation_coverage.tif,22,higher,12.954418182373047,58.88372039794922,58.88372039794922,59.09090805053711,13.636363983154297,72.7272720336914,7.425597190856934,45.45454788208008,54.54545593261719,63.6363639831543,68.18181610107422,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,mean,data/processed/composites/wue_2023_june_mean.tif,22,higher,11.556242942810059,52.52838134765625,1.310116171836853,1.1832486391067505,0.0,6.811824321746826,0.9722790718078613,0.0,0.5244358777999878,1.9347116947174072,3.062954902648926,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,median,data/processed/composites/wue_2023_june_median.tif,22,higher,11.556242942810059,52.52838134765625,0.47721076011657715,0.05531201884150505,0.0,7.787237644195557,0.7164158225059509,0.0,0.0,0.7754865884780884,1.9386730194091797,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,min,data/processed/composites/wue_2023_june_min.tif,22,higher,11.556242942810059,52.52838134765625,0.049391184002161026,0.0,0.0,3.3205292224884033,0.2033291459083557,0.0,0.0,0.0,0.46946895122528076,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,max,data/processed/composites/wue_2023_june_max.tif,22,higher,11.556242942810059,52.52838134765625,5.957528114318848,6.213622570037842,0.0,10.0,3.762545347213745,0.0,2.2880759239196777,10.0,10.0,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,std,data/processed/composites/wue_2023_june_std.tif,22,higher,11.556242942810059,52.52838134765625,1.8483006954193115,1.8648474216461182,0.0,4.705338954925537,1.2111849784851074,0.0,0.7132742404937744,2.879824161529541,3.681062936782837,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,valid_count,data/processed/composites/wue_2023_june_valid_count.tif,22,higher,11.556242942810059,52.52838134765625,11.556242942810059,12.0,1.0,18.0,2.899543046951294,6.0,10.0,14.0,15.0,34751,34751,34751,94839,100.0,100.0
wue,2023,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2023_june_observation_coverage.tif,22,higher,11.556242942810059,52.52838134765625,52.52838134765625,54.54545593261719,4.545454502105713,81.81818389892578,13.179740905761719,27.272727966308594,45.45454788208008,63.6363639831543,68.18181610107422,34751,34751,34751,94839,100.0,100.0
wue,2024,june,Early Growing Season,mean,data/processed/composites/wue_2024_june_mean.tif,2,low,0.5678110122680664,28.39055061340332,1.8195761442184448,1.6968634128570557,0.0,10.0,1.5746586322784424,0.0,0.36302652955055237,2.7725296020507812,4.690128326416016,18037,18037,34751,94839,51.903542344105205,51.903542344105205
wue,2024,june,Early Growing Season,median,data/processed/composites/wue_2024_june_median.tif,2,low,0.5678110122680664,28.39055061340332,1.8195761442184448,1.6968634128570557,0.0,10.0,1.5746586322784424,0.0,0.36302652955055237,2.7725296020507812,4.690128326416016,18037,18037,34751,94839,51.903542344105205,51.903542344105205
wue,2024,june,Early Growing Season,min,data/processed/composites/wue_2024_june_min.tif,2,low,0.5678110122680664,28.39055061340332,1.7675367593765259,1.6028947830200195,0.0,10.0,1.5948715209960938,0.0,0.16844190657138824,2.7452027797698975,4.690128326416016,18037,18037,34751,94839,51.903542344105205,51.903542344105205
wue,2024,june,Early Growing Season,max,data/processed/composites/wue_2024_june_max.tif,2,low,0.5678110122680664,28.39055061340332,1.8716154098510742,1.783225655555725,0.0,10.0,1.583918571472168,0.0,0.4011562466621399,2.853576898574829,4.722229957580566,18037,18037,34751,94839,51.903542344105205,51.903542344105205
wue,2024,june,Early Growing Season,std,data/processed/composites/wue_2024_june_std.tif,2,low,0.5678110122680664,28.39055061340332,0.05203944817185402,0.0,0.0,2.2743561267852783,0.21600152552127838,0.0,0.0,0.0,0.44534969329833984,18037,18037,34751,94839,51.903542344105205,51.903542344105205
wue,2024,june,Early Growing Season,valid_count,data/processed/composites/wue_2024_june_valid_count.tif,2,low,0.5678110122680664,28.39055061340332,0.5678110122680664,1.0,0.0,2.0,0.5856217741966248,0.0,0.0,1.0,1.0,34751,34751,34751,94839,100.0,100.0
wue,2024,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2024_june_observation_coverage.tif,2,low,0.5678110122680664,28.39055061340332,28.39055061340332,50.0,0.0,100.0,29.281089782714844,0.0,0.0,50.0,50.0,34751,34751,34751,94839,100.0,100.0
wue,2025,june,Early Growing Season,mean,data/processed/composites/wue_2025_june_mean.tif,6,medium,4.409052848815918,73.48420715332031,1.5504209995269775,1.1945244073867798,0.0,10.0,1.1957088708877563,0.18240147829055786,0.7230581641197205,2.0424623489379883,4.1486029624938965,34542,34542,34751,94839,99.39857845817387,99.39857845817387
wue,2025,june,Early Growing Season,median,data/processed/composites/wue_2025_june_median.tif,6,medium,4.409052848815918,73.48420715332031,1.1956666707992554,0.9283789396286011,0.0,10.0,1.0386199951171875,0.0,0.5456712245941162,1.6052876710891724,3.3672239780426025,34542,34542,34751,94839,99.39857845817387,99.39857845817387
wue,2025,june,Early Growing Season,min,data/processed/composites/wue_2025_june_min.tif,6,medium,4.409052848815918,73.48420715332031,0.163595512509346,0.0,0.0,10.0,0.36888036131858826,0.0,0.0,0.0,1.0444492101669312,34542,34542,34751,94839,99.39857845817387,99.39857845817387
wue,2025,june,Early Growing Season,max,data/processed/composites/wue_2025_june_max.tif,6,medium,4.409052848815918,73.48420715332031,3.6816136837005615,2.6202492713928223,0.0,10.0,2.9552571773529053,0.5792655348777771,1.7618510723114014,4.4830121994018555,10.0,34542,34542,34751,94839,99.39857845817387,99.39857845817387
wue,2025,june,Early Growing Season,std,data/processed/composites/wue_2025_june_std.tif,6,medium,4.409052848815918,73.48420715332031,1.3681597709655762,0.9671170711517334,0.0,5.0,1.0968208312988281,0.24099110066890717,0.6475616693496704,1.6642463207244873,3.73215651512146,34542,34542,34751,94839,99.39857845817387,99.39857845817387
wue,2025,june,Early Growing Season,valid_count,data/processed/composites/wue_2025_june_valid_count.tif,6,medium,4.409052848815918,73.48420715332031,4.409052848815918,4.0,0.0,6.0,0.9577760696411133,3.0,4.0,5.0,6.0,34751,34751,34751,94839,100.0,100.0
wue,2025,june,Early Growing Season,observation_coverage,data/processed/composites/wue_2025_june_observation_coverage.tif,6,medium,4.409052848815918,73.48420715332031,73.48420715332031,66.66667175292969,0.0,100.0,15.962932586669922,50.0,66.66667175292969,83.33332824707031,100.0,34751,34751,34751,94839,100.0,100.0
